1;0;3326.00;18.20;1379.00;0.00;0.88
2;0;3764.00;9.85;867.00;0.00;0.44
3;0;2764.00;10.70;1918.00;0.00;0.40
4;0;2672.00;16.90;1811.00;0.00;0.60
5;0;2954.00;12.20;724.00;0.00;1.00
6;0;2800.00;9.70;1423.00;0.00;0.32
7;0;3420.00;9.70;596.00;0.00;1.00
8;0;3102.00;16.70;1468.00;0.00;0.72
9;0;2611.00;22.20;1709.00;0.00;0.84
10;0;2509.00;13.00;1285.00;0.00;0.36
11;0;2892.00;11.20;882.00;0.00;1.16
12;0;3148.00;9.70;1748.00;0.00;0.56
13;0;3145.00;9.70;745.00;0.00;1.12
14;0;2589.00;12.30;981.00;0.00;0.96
15;0;2736.00;15.40;585.00;0.00;0.72
16;0;3471.00;15.30;1064.00;0.00;0.96
17;0;2673.00;13.40;625.00;0.00;0.72
18;0;3015.00;12.95;122.00;0.00;0.72
19;0;2321.00;14.50;1036.00;0.00;0.52
20;0;2866.00;16.20;442.00;0.00;0.68
21;0;3089.00;9.70;1100.00;0.00;0.56
22;0;3473.00;10.95;348.00;0.00;0.72
23;0;2188.00;10.30;1111.00;0.00;0.24
24;0;3823.00;16.10;1261.00;0.00;0.80
25;0;3369.00;16.50;1320.00;0.00;0.88
26;0;1886.00;9.70;1073.00;0.00;1.20
27;0;3459.00;9.70;625.00;0.00;1.04
28;0;3442.00;18.25;1276.00;0.00;0.76
29;0;1944.00;9.70;1016.00;0.00;0.88
30;0;1647.00;9.90;1781.00;0.00;0.56
31;0;2635.00;12.30;1233.00;0.00;0.72
32;0;3427.00;9.70;501.00;0.00;1.28
33;0;3538.00;17.10;1221.00;0.00;1.00
34;0;3019.00;11.00;501.00;0.00;1.28
35;0;3506.00;9.70;513.00;0.00;0.88
36;0;1816.00;10.60;821.00;0.00;0.80
37;0;3604.00;9.70;591.00;0.00;0.96
38;0;2542.00;13.40;988.00;0.00;0.92
39;0;2201.00;9.70;660.00;0.00;1.04
40;0;3621.00;14.90;1582.00;0.00;0.44
41;0;2219.00;10.65;750.00;0.00;1.08
42;0;1947.00;9.70;947.00;0.00;1.16
43;0;2930.00;20.00;159.00;0.00;0.60
44;0;2745.00;9.85;1582.00;0.00;0.68
45;0;3092.00;10.90;818.00;0.00;1.08
46;0;2919.00;14.10;1804.00;0.00;0.64
47;0;2879.00;10.30;1575.00;0.00;0.32
48;0;2599.00;10.80;761.00;0.00;0.72
49;0;2036.00;9.70;861.00;0.00;1.20
50;0;3152.00;9.70;556.00;0.00;1.20
51;0;2862.00;16.90;1733.00;0.00;0.72
52;0;2302.00;13.87;1895.00;0.00;0.60
53;0;3246.00;18.20;1388.00;0.00;0.96
54;0;3251.00;15.70;1559.00;0.00;0.32
55;0;2094.00;9.70;737.00;0.00;1.08
56;0;1842.00;9.70;1449.00;0.00;0.32
57;0;2515.00;20.50;1716.00;0.00;0.76
58;0;3759.00;11.20;964.00;0.00;0.88
59;0;3274.00;13.30;248.00;0.00;0.60
60;0;2223.00;11.70;1664.00;0.00;0.48
61;0;3651.00;13.20;1360.00;0.00;0.88
62;0;2330.00;11.80;784.00;0.00;0.28
63;0;2981.00;17.10;1673.00;0.00;0.68
64;0;2855.00;12.70;291.00;0.00;0.56
65;0;3679.00;13.20;647.00;0.00;0.72
66;0;3433.00;12.20;1444.00;0.00;0.48
67;0;2305.00;10.50;1728.00;0.00;0.40
68;0;3606.00;12.60;1530.00;0.00;0.48
69;0;3304.00;15.10;1173.00;0.00;0.76
